Country,Date,int_perc,electricity_consumed,energy_consumed,population,GDP,continent,country_name
CMR,1999,0.129067580946992,2.645,5.168306942551249,15112.6,38.846,Africa,Cameroon
CMR,2000,0.252120077733662,2.68272,5.229746864670006,15513.9,40.227,Africa,Cameroon
CMR,2001,0.277051321848797,2.59298,5.0771665952866805,15928.9,41.9836,Africa,Cameroon
CMR,2002,0.360871584267755,2.49792,4.87144024117169,16357.6,43.7627,Africa,Cameroon
CMR,2003,0.587622611130454,2.76264,5.080696191811986,16800.9,45.761,Africa,Cameroon
CMR,2004,0.976075415490902,3.2696,5.155609463166988,17259.3,48.8643,Africa,Cameroon
CMR,2005,1.40265422575955,3.25408,4.8426881282065475,17733.4,49.8514,Africa,Cameroon
CMR,2006,2.0287447914719,4.40374,5.689775382872302,18223.7,51.5752,Africa,Cameroon
CMR,2007,2.93,4.6358,5.517623628752125,18730.3,54.1039,Africa,Cameroon
CMR,2008,3.4,5.01868,5.448751296284366,19252.7,55.9916,Africa,Cameroon
CMR,2009,3.84,5.10124,5.683562844781424,19789.9,57.2225,Africa,Cameroon
CMR,2010,4.3,5.1826,6.317571733691324,20341.2,59.1807,Africa,Cameroon
CMR,2011,5.0,4.70125,6.4737048962461285,20906.4,61.6246,Africa,Cameroon
CMR,2012,5.69898724036494,4.8986,6.285932886814494,21485.3,64.424,Africa,Cameroon
CMR,2013,6.4,5.09993,5.37989476870233,22077.3,67.906,Africa,Cameroon
CMR,2014,11.0,5.34883,6.542950369446778,22681.8,71.9015,Africa,Cameroon
CAN,1990,0.360999700586848,433.831893,384.3797470057716,27691.12,899.607,North America,Canada
CAN,1991,0.570385926326173,439.86871,383.7922027019079,28037.43,880.839,North America,Canada
CAN,1992,0.915981040178909,444.721821,391.49906579712234,28371.25,888.77,North America,Canada
CAN,1993,1.18455750906509,455.057803,396.19544365301016,28684.75,912.419,North America,Canada
CAN,1994,2.37869385300003,459.639142,403.88252927950117,29000.65,953.427,North America,Canada
CAN,1995,4.16352525273622,466.695881,405.14796406709615,29302.32,979.112,North America,Canada
CAN,1996,6.76023965049561,473.650624,412.80348158468246,29610.22,994.965,North America,Canada
CAN,1997,15.0723573635834,482.485399,409.008703101528,29905.95,1037.55,North America,Canada
CAN,1998,24.897400303091,479.434168,393.05581508610084,30155.15,1077.975,North America,Canada
CAN,1999,36.1864400395459,490.031692,410.5115366472262,30401.3,1133.63,North America,Canada
CAN,2000,51.3,505.223524,408.2304253028157,30685.75,1192.326,North America,Canada
CAN,2001,60.2,505.602054,405.4568708397361,31020.9,1213.666,North America,Canada
CAN,2002,61.5932992681952,513.18264,412.09673193226484,31360.05,1250.297,North America,Canada
CAN,2003,64.2,528.230048,419.58103574520925,31644.02,1272.821,North America,Canada
CAN,2004,65.9559634648989,534.063122,424.9856283026627,31940.68,1312.113,North America,Canada
CAN,2005,71.66,560.483961,425.65920239454175,32243.75,1354.155,North America,Canada
CAN,2006,72.4,551.195335,424.3123803945296,32571.18,1389.827,North America,Canada
CAN,2007,73.2,561.166361,418.6552652312398,32889.0,1418.622,North America,Canada
CAN,2008,76.7,559.028929,407.17975794430004,33247.1,1432.869,North America,Canada
CAN,2009,80.3,537.288661,395.48587300787324,33628.9,1390.944,North America,Canada
CAN,2010,80.3,534.522189,405.57911872152187,34004.9,1433.924,North America,Canada
CAN,2011,83.0,551.74204,412.0211943130617,34339.32,1479.036,North America,Canada
CAN,2012,83.0,543.1174,412.4646362485067,34714.22,1505.081,North America,Canada
CAN,2013,85.8,562.16586,419.9346554465819,35082.95,1540.137,North America,Canada
CAN,2014,87.12,560.41758,417.59585761405896,35437.45,1584.34,North America,Canada
CPV,1990,0.0,0.03627,3.4716555305027623,337.953,0.913522,Africa,Cape Verde
CPV,1991,0.0,0.0465,3.388671663840984,346.229,0.926372,Africa,Cape Verde
CPV,1992,0.0,0.05301,3.9048660911899216,355.763,0.954566,Africa,Cape Verde
CPV,1993,0.0,0.06138,3.8422620015462075,366.057,1.02438,Africa,Cape Verde
CPV,1994,0.0,0.06975,4.444677121163416,376.409,1.09534,Africa,Cape Verde
CPV,1995,0.0,0.07254,4.242994159797871,386.288,1.17738,Africa,Cape Verde
CPV,1996,0.0,0.07719,4.674283363461456,395.533,1.25623,Africa,Cape Verde
CPV,1997,0.240967919940818,0.08184,4.560746053165384,404.248,1.35219,Africa,Cape Verde
CPV,1998,0.472735008391046,0.08928,4.493815880954055,412.513,1.46595,Africa,Cape Verde
CPV,1999,1.15998246106519,0.1023,4.409525372452766,420.456,1.63984,Africa,Cape Verde
CPV,2000,1.82244385164396,0.12834,10.887949777896104,428.178,1.75899,Africa,Cape Verde
CPV,2001,2.68533271272311,0.14415,11.910934009332072,435.701,1.86694,Africa,Cape Verde
CPV,2002,3.5187571749658,0.15903,12.732322285559494,442.955,1.96556,Africa,Cape Verde
CPV,2003,4.32488539053715,0.17391,12.45917156859477,449.925,2.05762,Africa,Cape Verde
CPV,2004,5.31883206957883,0.19158,13.424528749351222,456.619,2.14568,Africa,Cape Verde
CPV,2005,6.07408710659813,0.20646,20.647819000332614,463.034,2.2856,Africa,Cape Verde
CPV,2006,6.80891100753313,0.21948,21.65269215914876,469.171,2.5174,Africa,Cape Verde
CPV,2007,8.28321981953034,0.23529,23.832282027587677,475.067,2.73514,Africa,Cape Verde
CPV,2008,14.0,0.2511,23.862538714889997,480.846,2.91703,Africa,Cape Verde
CPV,2009,21.0,0.26133,22.332262016943815,486.667,2.87997,Africa,Cape Verde
CPV,2010,30.0,0.30225,23.619688841638183,492.644,2.92221,Africa,Cape Verde
CPV,2011,32.0,0.32178,27.75781168629146,498.858,3.03819,Africa,Cape Verde
CPV,2012,34.74,0.33387,24.58994118117236,505.241,3.07106,Africa,Cape Verde
CPV,2013,37.5,0.35805,23.893004449134335,511.74,3.09572,Africa,Cape Verde
CPV,2014,40.26,0.37944,25.44424314921007,518.276,3.11464,Africa,Cape Verde
CAF,1990,0.0,0.08649,1.5074610473004268,2806.74,3.57156,Africa,Central African Republic
CAF,1991,0.0,0.08556,1.541009661213614,2878.51,3.61369,Africa,Central African Republic
CAF,1992,0.0,0.08742,1.441834469917952,2959.24,3.5656,Africa,Central African Republic
CAF,1993,0.0,0.08835,1.5277841603007074,3046.15,3.55318,Africa,Central African Republic
CAF,1994,0.0,0.09207,1.557242288693533,3135.02,3.73711,Africa,Central African Republic
CAF,1995,0.0,0.093,1.5178525717574922,3222.66,3.92969,Africa,Central African Republic
CAF,1996,0.00584950282150769,0.09486,1.550201628890286,3308.24,3.63307,Africa,Central African Republic
CAF,1997,0.0142708807245497,0.09672,1.5113983840197145,3392.43,3.85544,Africa,Central African Republic
CAF,1998,0.02787820125385,0.09486,1.4690277399445832,3475.49,4.03096,Africa,Central African Republic
CAF,1999,0.0408942871771328,0.09579,1.4356171915840832,3558.02,4.27033,Africa,Central African Republic
CAF,2000,0.0533941742150456,0.09765,1.503755698518302,3640.42,4.3524,Africa,Central African Republic
CAF,2001,0.0785434278394038,0.09858,1.518787943106163,3722.02,4.37984,Africa,Central African Republic
CAF,2002,0.128537116506299,0.09858,1.483336734935418,3802.13,4.35312,Africa,Central African Republic
CAF,2003,0.151563337940017,0.09951,1.3873248591282572,3881.19,4.04615,Africa,Central African Republic
CAF,2004,0.223401395464406,0.13857,1.455688839055729,3959.88,4.15816,Africa,Central African Republic
CAF,2005,0.268195609199012,0.14787,1.4745736285342146,4038.38,4.25719,Africa,Central African Republic
CAF,2006,0.311159173235716,0.15438,1.5139401444362421,4118.08,4.45958,Africa,Central African Republic
CAF,2007,0.375815961044797,0.1488,1.499082248689853,4198.0,4.63935,Africa,Central African Republic
CAF,2008,1.0,0.1488,1.492466011602084,4273.37,4.76058,Africa,Central African Republic
CAF,2009,1.8,0.14787,1.4651618814003995,4337.62,4.85135,Africa,Central African Republic
CAF,2010,2.0,0.147963,1.4858254989434143,4386.77,5.02427,Africa,Central African Republic
CAF,2011,2.2,0.159309,1.5534776351999708,4418.64,5.12678,Africa,Central African Republic
CAF,2012,3.0,0.162192,1.598890383449311,4436.41,5.27538,Africa,Central African Republic
CAF,2013,3.5,0.128712,1.561003549508312,4447.94,3.33932,Africa,Central African Republic
CAF,2014,4.03,0.157542,1.634223104630872,4464.17,3.37405,Africa,Central African Republic
TCD,1990,0.0,0.07905,0.8120144671110552,5963.25,6.10792,Africa,Chad
TCD,1991,0.0,0.07626,0.7689857854697356,6157.08,6.74326,Africa,Chad
TCD,1992,0.0,0.07347,0.7468732085943424,6356.74,6.90456,Africa,Chad
TCD,1993,0.0,0.07533,0.347076746822021,6563.92,6.76136,Africa,Chad
TCD,1994,0.0,0.0744,0.36731668795144123,6781.06,7.13283,Africa,Chad
TCD,1995,0.0,0.07812,0.355312360916156,7010.16,7.07755,Africa,Chad
TCD,1996,0.0,0.07905,0.3444533076264279,7250.97,7.22724,Africa,Chad
TCD,1997,0.000658168309696096,0.07905,0.3595328973584292,7503.49,7.6358,Africa,Chad
TCD,1998,0.00426850447657814,0.07998,0.3471987310248969,7770.05,8.16664,Africa,Chad
TCD,1999,0.0123217277033717,0.07998,0.3349775191748215,8053.53,8.11086,Africa,Chad
TCD,2000,0.03570707628555,0.07998,0.42147703888985294,8355.65,8.03948,Africa,Chad
TCD,2001,0.0459341343557353,0.08742,0.3895078295239138,8678.05,8.97673,Africa,Chad
TCD,2002,0.166069664674347,0.09393,0.3699555194844792,9019.23,9.73894,Africa,Chad
TCD,2003,0.320308555366775,0.10044,0.3518580058908181,9373.91,11.1727,Africa,Chad
TCD,2004,0.360920107034467,0.10695,0.356964678122522,9734.76,14.93,Africa,Chad
TCD,2005,0.399257700084004,0.11253,0.370427991601133,10096.6,16.1708,Africa,Chad
TCD,2006,0.581045764229641,0.11346,0.36305994109265477,10457.1,16.2756,Africa,Chad
TCD,2007,0.847224520710968,0.11253,0.3541613708633757,10818.0,16.8081,Africa,Chad
TCD,2008,1.19,0.13113,0.3447800180621628,11183.6,17.323,Africa,Chad
TCD,2009,1.5,0.15996,0.35234594077905973,11560.1,18.04,Africa,Chad
TCD,2010,1.7,0.17484,0.369558119493646,11952.1,20.493,Africa,Chad
TCD,2011,1.9,0.19065,0.3759650877760699,12361.0,20.5176,Africa,Chad
TCD,2012,2.10000000005453,0.17949,0.3644982159250754,12784.8,22.3246,Africa,Chad
TCD,2013,2.3,0.197253,0.3555417347432755,13220.4,23.609,Africa,Chad
TCD,2014,2.5,0.197253,0.3440089617670306,13663.6,25.2363,Africa,Chad
CHL,1990,0.0,18.341,42.9940676416698,13211.2,117.6896,South America,Chile
CHL,1991,0.0,18.224,42.279949211649445,13428.65,126.9049,South America,Chile
CHL,1992,0.0365489381510097,19.224,46.152673880700846,13652.55,142.1885,South America,Chile
CHL,1993,0.0717831442696916,19.666,48.373245768631506,13874.38,152.0231,South America,Chile
CHL,1994,0.141084506727297,21.258,51.125273514247134,14092.9,160.6639,South America,Chile
CHL,1995,0.346980781428478,25.635,55.117847332299384,14306.58,177.9069,South America,Chile
CHL,1996,0.683475610172851,28.059,58.21636948108003,14514.58,189.3493,South America,Chile
CHL,1997,1.05709249598086,30.687,63.50642715687509,14716.77,203.2723,South America,Chile
CHL,1998,1.66232202183041,31.643,62.04651383050167,14913.15,212.3374,South America,Chile
CHL,1999,4.103419297232,34.86,64.152764404556,15104.15,211.2406,South America,Chile
CHL,2000,16.6,38.14374,64.28751353937004,15289.98,222.531,South America,Chile
CHL,2001,19.1,39.37382,65.89332803547819,15469.88,229.8977,South America,Chile
CHL,2002,22.1,41.3827,68.36595617065782,15645.35,237.0302,South America,Chile
CHL,2003,25.4737788864723,44.06254,69.8571222348755,15815.4,246.7581,South America,Chile
CHL,2004,28.1779101232438,47.22554,74.09479764429841,15980.65,264.4767,South America,Chile
CHL,2005,31.1753470303684,48.37876,77.09618536496143,16144.88,279.8002,South America,Chile
CHL,2006,34.4977511736017,50.92482,77.6963764671591,16306.97,297.4859,South America,Chile
CHL,2007,35.9,53.01022,76.4599322215917,16472.78,312.1066,South America,Chile
CHL,2008,37.3,53.5916,76.87714162479328,16645.3,323.0009,South America,Chile
CHL,2009,41.56,53.45744,74.42803566543911,16825.97,317.971,South America,Chile
CHL,2010,45.0,54.07544,73.9532352225268,17009.17,336.7018,South America,Chile
CHL,2011,52.2496072877744,59.30442,77.63562699761368,17193.88,357.019,South America,Chile
CHL,2012,61.4181545577569,63.4112,75.90255452358828,17383.87,376.478,South America,Chile
CHL,2013,66.5,65.14054,78.12624694535302,17567.98,391.8568,South America,Chile
CHL,2014,72.35,63.40422,75.94678246915808,17738.22,398.614,South America,Chile
CHN,1990,0.0,549.342,24.069846646370255,1178835,1662.812,Asia,China
CHN,1991,0.0,597.204,24.055704138371397,1194030,1817.454,Asia,China
CHN,1992,0.0,666.142,24.909125158943972,1207420,2076.936,Asia,China
CHN,1993,0.000168680270954864,738.807,26.55032857071778,1219575,2365.209,Asia,China
CHN,1994,0.0011681145300252,818.535,28.27427888072206,1231055,2673.373,Asia,China
CHN,1995,0.00495470950415135,876.577,30.182414518460483,1242310,2966.623,Asia,China
CHN,1996,0.0130816917950895,920.966,31.385452398399497,1253222,3260.945,Asia,China
CHN,1997,0.0323948609340087,983.495,29.60171783137064,1263498,3562.499,Asia,China
CHN,1998,0.168540297316545,1017.457,30.17817637557845,1273252,3842.362,Asia,China
CHN,1999,0.708187956801324,1076.767,31.123993219910176,1282608,4137.488,Asia,China
CHN,2000,1.77591320677415,1178.033,32.87802623387144,1291648,4488.038,Asia,China
CHN,2001,2.63965021485872,1314.783,34.270914665129574,1300265,4861.42,Asia,China
CHN,2002,4.59570433077551,1459.429,36.46518718840356,1308412,5304.52,Asia,China
CHN,2003,6.2,1676.829,41.97268536512169,1316265,5836.11,Asia,China
CHN,2004,7.3,1955.39,50.314265338129964,1323998,6426.42,Asia,China
CHN,2005,8.52325700269541,2196.172,56.08141562741832,1331752,7158.33,Asia,China
CHN,2006,10.5231526193851,2523.947,61.59974808401207,1339482,8068.16,Asia,China
CHN,2007,16.0,2891.542,65.99427180686777,1347098,9217.61,Asia,China
CHN,2008,22.6,3070.881,68.63762548109018,1354648,10101.9,Asia,China
CHN,2009,28.9,3290.14,73.85491907859037,1362188,11055.95,Asia,China
CHN,2010,34.3,3713.68162,82.0154075308466,1369778,12229.15,Asia,China
CHN,2011,38.3,4178.89156,89.41162806960745,1377488,13397.18,Asia,China
CHN,2012,42.3001174855995,4435.14858,95.10362364306377,1385268,14448.54,Asia,China
CHN,2013,45.8,4845.35802,97.75611093722911,1392988,15571.3,Asia,China
CHN,2014,49.3,5066.51456,98.38773075291006,1400508,16722.22,Asia,China
COL,1990,0.0,28.171,28.495752493568073,33102.6,259.78,South America,Colombia
COL,1991,0.0,28.782,28.236794607870586,33758.3,266.865,South America,Colombia
COL,1992,0.0,26.624,27.81544768582896,34422.6,278.106,South America,Colombia
COL,1993,0.0,29.652,29.882140068591408,35091.3,293.98,South America,Colombia
COL,1994,0.107173945315899,32.026,30.7697207391116,35759.0,306.739,South America,Colombia
COL,1995,0.188046790408001,33.461,30.586207022476465,36421.4,322.697,South America,Colombia
COL,1996,0.330017772736723,34.127,32.11155680517225,37076.4,329.331,South America,Colombia
COL,1997,0.550521023153909,34.837,32.02824653958126,37723.8,340.628,South America,Colombia
COL,1998,1.12622524463277,34.123,31.902764718546972,38364.3,342.569,South America,Colombia
COL,1999,1.69773079358943,32.625,30.197864276722836,38999.5,328.167,South America,Colombia
COL,2000,2.207532992624,32.5857,29.800049010695552,39630.0,338.493,South America,Colombia
COL,2001,2.85419997133433,33.87712,29.329368446419785,40256.0,344.172,South America,Colombia
COL,2002,4.6,34.72602,29.050823111374207,40875.4,352.79,South America,Colombia
COL,2003,7.38892371052557,35.41568,28.792185188400627,41483.9,366.614,South America,Colombia
COL,2004,9.1186903029666,37.43962,29.542190629817828,42075.9,386.165,South America,Colombia
COL,2005,11.0072638904585,37.78608,28.892555916556542,42647.7,403.337,South America,Colombia
COL,2006,15.3416745365682,40.48912,29.904952523393934,43200.9,430.43,South America,Colombia
COL,2007,21.8,42.21051,29.60625480875911,43737.5,459.434,South America,Colombia
COL,2008,25.6,42.76446,29.143858761866362,44255.0,474.519,South America,Colombia
COL,2009,30.0,46.3906,28.44918071176639,44750.1,479.926,South America,Colombia
COL,2010,36.5,48.10898,28.64941921099341,45222.7,501.497,South America,Colombia
COL,2011,40.3509157546318,50.95278,32.1510146925565,45662.8,536.341,South America,Colombia
COL,2012,48.98,52.67862,33.126684469069495,46075.7,557.326,South America,Colombia
COL,2013,51.7,65.53238,34.00728654890052,46495.5,585.939,South America,Colombia
COL,2014,52.57,62.63444,35.63908258281758,46967.7,612.3,South America,Colombia
COM,1990,0.0,0.01395,2.2100074004246864,411.598,1.15389,Africa,Comoros
COM,1991,0.0,0.01395,2.0715148322728743,423.873,1.09163,Africa,Comoros
COM,1992,0.0,0.01395,2.0153735578090703,436.454,1.18476,Africa,Comoros
COM,1993,0.0,0.01395,1.9538478120061433,449.27,1.22038,Africa,Comoros
COM,1994,0.0,0.01395,1.8988907296443713,462.28,1.15598,Africa,Comoros
COM,1995,0.0,0.01395,1.8452295085760444,475.394,1.19771,Africa,Comoros
COM,1996,0.0,0.01488,1.8001818384241495,488.625,1.18224,Africa,Comoros
COM,1997,0.0,0.01488,1.7483902072894981,501.955,1.22989,Africa,Comoros
COM,1998,0.0378709698187306,0.01581,2.074802198175334,515.382,1.24566,Africa,Comoros
COM,1999,0.148162964444593,0.01581,2.0220949866976268,528.853,1.26963,Africa,Comoros
COM,2000,0.271740607285909,0.01767,2.7579502653229047,542.358,1.40736,Africa,Comoros
COM,2001,0.443068372538977,0.02604,2.8085198463738648,555.895,1.44019,Africa,Comoros
COM,2002,0.554869674985088,0.02883,2.758824085130293,569.48,1.47368,Africa,Comoros
COM,2003,0.848189370151537,0.03069,3.4428662769862846,583.213,1.50468,Africa,Comoros
COM,2004,1.32732717785355,0.03906,3.690971183631099,597.23,1.53357,Africa,Comoros
COM,2005,2.0,0.04185,3.461867516860824,611.625,1.57708,Africa,Comoros
COM,2006,2.2,0.04464,3.9337801850814236,626.427,1.61883,Africa,Comoros
COM,2007,2.5,0.04092,2.5378899947632876,641.624,1.63178,Africa,Comoros
COM,2008,3.0,0.03999,2.525752700360757,657.227,1.69705,Africa,Comoros
COM,2009,3.5,0.03813,3.007111270536547,673.251,1.75136,Africa,Comoros
COM,2010,5.1,0.04185,3.4864067821184985,689.696,1.81791,Africa,Comoros
COM,2011,5.5,0.05487,3.0571948934158715,706.578,1.89244,Africa,Comoros
COM,2012,5.97529630842855,0.05394,3.1022632493468985,723.865,1.953,Africa,Comoros
COM,2013,6.5,0.05115,3.613665373541324,741.511,2.04088,Africa,Comoros
COM,2014,6.98,0.04743,3.1518537656540113,759.39,2.08374,Africa,Comoros
COG,1990,0.0,0.405,8.171917782614969,2356.74,10.1739,Africa,Congo
COG,1991,0.0,0.462,7.272908886042662,2422.31,10.4176,Africa,Congo
COG,1992,0.0,0.44,6.767732444426595,2489.95,10.6897,Africa,Congo
COG,1993,0.0,0.355,5.9320606825319935,2559.88,10.585,Africa,Congo
COG,1994,0.0,0.351,5.470031986749432,2632.34,10.0035,Africa,Congo
COG,1995,0.0,0.355,5.436360815946638,2707.53,10.4022,Africa,Congo
COG,1996,0.00352686039240554,0.449,5.617399894465165,2785.81,11.0671,Africa,Congo
COG,1997,0.00346910364259352,0.447,5.324011432437711,2867.28,10.7974,Africa,Congo
COG,1998,0.00341514308595744,0.324,4.818432741009266,2951.65,11.1859,Africa,Congo
COG,1999,0.0167910491618412,0.361,3.9168878335192847,3038.43,10.8949,Africa,Congo
COG,2000,0.0263547320580279,0.29394,4.197233397218157,3127.42,11.72,Africa,Congo
COG,2001,0.0322236164306931,0.287,5.007352601139242,3217.93,12.1665,Africa,Congo
COG,2002,0.157249517243982,0.414,4.50457764434476,3310.38,12.724,Africa,Congo
COG,2003,0.460014186837522,0.38458,5.004814095626544,3406.92,12.8268,Africa,Congo
COG,2004,1.07750492958505,0.36298,5.15236461177335,3510.47,13.2848,Africa,Congo
COG,2005,1.46342005950851,0.41632,6.748990405867889,3622.77,14.3006,Africa,Congo
COG,2006,2.00799007938159,0.46214,7.785184986504114,3745.14,16.1664,Africa,Congo
COG,2007,2.75970437370903,0.47868,9.256065492826849,3876.12,15.0972,Africa,Congo
COG,2008,4.28750990276481,0.566,10.180100144761171,4011.49,16.0493,Africa,Congo
COG,2009,4.5,0.58446,11.95595170655908,4145.4,17.917,Africa,Congo
COG,2010,5.0,0.5747,15.802707000953264,4273.74,19.6964,Africa,Congo
COG,2011,5.6,0.61098,18.46059174549836,4394.84,20.1308,Africa,Congo
COG,2012,6.10669502435836,0.91532,18.451064727188744,4510.2,22.1333,Africa,Congo
COG,2013,6.6,0.87802,22.757340408081316,4622.76,21.9756,Africa,Congo
COG,2014,7.11,0.85202,21.128366001682934,4736.96,23.2843,Africa,Congo
CRI,1990,0.0,3.305,23.825209172159106,3119.44,26.6654,North America,Costa Rica
CRI,1991,0.0,3.553,24.774449264228252,3202.08,27.4561,North America,Costa Rica
CRI,1992,0.00111332539161221,4.204,28.507410630575805,3286.52,29.9824,North America,Costa Rica
CRI,1993,0.0815097538496,4.529,30.22443762417341,3372.3,32.1103,North America,Costa Rica
CRI,1994,0.279912478734018,4.771,29.85340241354221,3458.83,33.5613,North America,Costa Rica
CRI,1995,0.416829206101345,4.28,29.605548816697926,3545.52,34.9555,North America,Costa Rica
CRI,1996,0.841057040488486,4.494,29.171036151507504,3632.36,35.4275,North America,Costa Rica
CRI,1997,1.64022128772133,5.029,31.99247017422011,3718.95,37.3676,North America,Costa Rica
CRI,1998,2.66637869776731,4.84,32.088370219267105,3803.89,40.0413,North America,Costa Rica
CRI,1999,3.90432325714263,5.517,36.07511929167512,3885.43,41.729,North America,Costa Rica
CRI,2000,5.80025302331829,5.90046,36.66252019298926,3962.37,43.3434,North America,Costa Rica
CRI,2001,9.55948213497093,6.129,36.659742420824514,4034.07,44.8566,North America,Costa Rica
CRI,2002,19.8948511346293,6.26068,37.54171108974267,4100.92,46.3893,North America,Costa Rica
CRI,2003,20.3336148143541,6.58258,37.72520651908807,4164.05,48.392,North America,Costa Rica
CRI,2004,20.7923067055542,6.84404,38.33476488612755,4225.16,50.5331,North America,Costa Rica
CRI,2005,22.07,7.27274,39.28323330950191,4285.5,52.5427,North America,Costa Rica
CRI,2006,25.1,7.80891,40.42918621445656,4345.42,56.3923,North America,Costa Rica
CRI,2007,28.4,8.18535,42.147305740522484,4404.63,61.025,North America,Costa Rica
CRI,2008,32.29,8.31738,42.132875921860794,4463.12,63.9165,North America,Costa Rica
CRI,2009,34.33,8.24294,40.46150122752204,4520.74,63.3582,North America,Costa Rica
CRI,2010,36.5,8.53154,40.61210207942017,4577.37,66.7544,North America,Costa Rica
CRI,2011,39.2121959961842,8.60822,40.327901584875335,4633.09,69.6937,North America,Costa Rica
CRI,2012,47.5,8.9872,40.23993915948956,4688.0,73.0966,North America,Costa Rica
CRI,2013,45.96,9.05824,40.0329924408243,4742.11,74.9202,North America,Costa Rica
CRI,2014,49.41,9.18542,40.38829416642864,4795.39,77.5739,North America,Costa Rica
CIV,1990,0.0,1.857,6.497118969551107,11924.9,56.5244,Africa,Cote d'Ivoire
CIV,1991,0.0,1.463,5.298950972303112,12362.4,56.5475,Africa,Cote d'Ivoire
CIV,1992,0.0,1.293,4.9644181886297645,12812.4,56.4092,Africa,Cote d'Ivoire
CIV,1993,0.0,1.758,5.387983965761475,13271.6,56.3007,Africa,Cote d'Ivoire
CIV,1994,0.0,2.014,5.370972632759148,13735.4,56.7574,Africa,Cote d'Ivoire
CIV,1995,0.000200255606255825,2.519,5.6685512824124284,14199.8,60.8018,Africa,Cote d'Ivoire
CIV,1996,0.00840977984943001,2.279,6.38504292503972,14665.1,65.5013,Africa,Cote d'Ivoire
CIV,1997,0.0188283612861277,2.459,6.316773414316589,15130.7,67.9534,Africa,Cote d'Ivoire
CIV,1998,0.060974438600722,2.724,6.188691418527974,15589.4,71.304,Africa,Cote d'Ivoire
CIV,1999,0.118685916651984,2.629,7.778119344335916,16032.6,72.4573,Africa,Cote d'Ivoire
CIV,2000,0.231461670612799,2.66284,7.622514554960709,16454.7,70.9586,Africa,Cote d'Ivoire
CIV,2001,0.395747702246439,2.8679,7.37332234401661,16853.0,71.0447,Africa,Cote d'Ivoire
CIV,2002,0.497929360753307,2.8131,7.009431298819841,17231.5,69.86,Africa,Cote d'Ivoire
CIV,2003,0.758669629452205,2.8557,6.187191579161458,17599.6,68.9102,Africa,Cote d'Ivoire
CIV,2004,0.849282414747704,2.8844,6.541750420215459,17970.5,69.759,Africa,Cote d'Ivoire
CIV,2005,1.03923820514001,2.89188,7.109463517222481,18354.5,70.9597,Africa,Cote d'Ivoire
CIV,2006,1.52490079122527,3.15122,5.948089805825357,18754.9,72.0354,Africa,Cote d'Ivoire
CIV,2007,1.8,3.34606,6.226304389086549,19171.2,73.3068,Africa,Cote d'Ivoire
CIV,2008,1.9,3.59016,6.693147262736053,19605.6,75.1709,Africa,Cote d'Ivoire
CIV,2009,2.0,3.7815,6.364711119983647,20059.2,77.6151,Africa,Cote d'Ivoire
CIV,2010,2.7,4.14432,6.357008096872724,20532.9,79.181,Africa,Cote d'Ivoire
CIV,2011,2.9,3.86934,5.775967504611701,21028.7,75.7072,Africa,Cote d'Ivoire
CIV,2012,5.0,4.73334,6.871170539267093,21547.2,83.8128,Africa,Cote d'Ivoire
CIV,2013,8.4,4.77744,7.42098678988324,22087.5,91.2632,Africa,Cote d'Ivoire
CIV,2014,14.6,5.82782,7.645422273020659,22647.7,99.289,Africa,Cote d'Ivoire
HRV,1992,0.0,9.991,67.08024569654955,4570.805,61.9541,Europe,Croatia
HRV,1993,0.097213389005641,9.858,67.26600794494595,4611.635,56.9977,Europe,Croatia
HRV,1994,0.268318996512712,10.092,71.2797506776817,4653.74,60.3606,Europe,Croatia
HRV,1995,0.51402858984181,10.448,75.66737644980073,4610.315,64.9672,Europe,Croatia
HRV,1996,0.85898236788368,10.11,75.6258268725053,4551.08,68.8218,Europe,Croatia
HRV,1997,1.72960931152469,11.507,77.53188356566821,4535.393,73.1013,Europe,Croatia
HRV,1998,3.27322027921442,12.963,81.9884415168218,4530.968,74.81359,Europe,Croatia
HRV,1999,4.40535911936871,12.179,83.14517571557239,4508.882,74.116,Europe,Croatia
HRV,2000,6.64488254374396,12.18404,84.19148064467383,4371.28,76.234,Europe,Croatia
HRV,2001,11.5585731811648,12.34516,88.76147865415264,4301.71,78.45291,Europe,Croatia
HRV,2002,17.76,12.74052,86.6509132737005,4305.425,82.8661,Europe,Croatia
HRV,2003,22.75,12.83796,94.81904828616719,4305.6,87.5167,Europe,Croatia
HRV,2004,30.91,13.5151,94.07244972788926,4308.935,91.1563,Europe,Croatia
HRV,2005,33.14,14.23518,94.22010233311326,4311.877,95.03809,Europe,Croatia
HRV,2006,37.98,14.97544,94.34302977136791,4313.14,99.77841,Europe,Croatia
HRV,2007,41.44,15.45288,93.62236340778247,4312.555,104.7936,Europe,Croatia
HRV,2008,44.24,16.00566,94.60756876920665,4310.61,106.739,Europe,Croatia
HRV,2009,50.58,15.21908,92.14172277423953,4305.453,98.9301,Europe,Croatia
HRV,2010,56.55,16.27512,93.57978048391918,4294.728,97.65951,Europe,Croatia
HRV,2011,57.7899789891444,16.1047,83.98326873991878,4281.185,97.511,Europe,Croatia
HRV,2012,61.9399731527956,15.70014,84.15010625825896,4267.33,95.2491,Europe,Croatia
HRV,2013,66.7476,15.46268,85.14549583099611,4252.56,94.8318,Europe,Croatia
