Country,Date,int_perc,electricity_consumed,energy_consumed,population,GDP
WSM,2013,15.3,0.09951,19.260321873753185,190.484,0.957495
WSM,2014,21.2,0.110856,19.352853325833216,191.997,0.968956
STP,1990,0.0,0.01395,8.024430409106543,119.211,0.316744
STP,1991,0.0,0.01395,8.269726143715816,121.949,0.320548
STP,1992,0.0,0.01395,8.107748923531394,124.574,0.322792
STP,1993,0.0,0.01395,7.928705031243606,127.066,0.326343
STP,1994,0.0,0.01674,9.427296938018635,129.426,0.333522
STP,1995,0.0,0.01767,9.265754854608556,131.679,0.340193
STP,1996,0.0,0.0186,9.142024337999537,133.799,0.345296
STP,1997,0.0,0.01953,8.9766940794075,135.831,0.348736
STP,1998,0.295847047076661,0.02046,8.76999988030902,137.855,0.357454
STP,1999,0.363203161320316,0.02418,8.785599154068189,139.964,0.366391
STP,2000,4.6385168164075,0.02604,7.0051290980149705,142.264,0.368034
STP,2001,6.31091788794615,0.02232,6.433061370544357,144.76,0.379312
STP,2002,7.580665168911,0.0279,7.147937524584601,147.45,0.38691
STP,2003,10.1618443069961,0.02883,7.806819507330206,150.405,0.413854
STP,2004,13.3228526892178,0.03255,8.64008956913149,153.736,0.429714
STP,2005,13.759484215906,0.03627,8.916302136252794,157.472,0.460197
STP,2006,14.1820197774712,0.0372,9.236297440560138,161.676,0.502147
STP,2007,14.5904831987414,0.03999,9.343722406297168,166.297,0.518485
STP,2008,15.48,0.04185,9.79758610815675,171.122,0.560928
STP,2009,16.41,0.04557,10.134985700233678,175.877,0.574536
STP,2010,18.75,0.05022,10.64828985097466,180.372,0.612869
STP,2011,20.1612,0.05208,10.772482075210963,184.521,0.639823
STP,2012,21.5724,0.05673,11.148152913574743,188.394,0.659926
STP,2013,23.0,0.06231,10.93522938836711,192.076,0.691702
STP,2014,24.41,0.06696,10.73029842586869,195.727,0.737009
SAU,1990,0.0,60.914,205.9193676613647,16233.8,739.81
SAU,1991,0.0,64.338,208.21446493054455,16772.7,850.84
SAU,1992,0.0,67.819,213.10641603645308,17282.7,884.768
SAU,1993,0.0,75.432,212.6110927510769,17763.3,872.702
SAU,1994,0.0,85.163,212.80804559910598,18214.5,877.578
SAU,1995,0.0109561335585549,91.889,204.85570708012526,18638.8,879.439
SAU,1996,0.0267326514047821,94.551,215.70168004112895,19033.8,902.634
SAU,1997,0.0520990308798771,99.521,224.432116624622,19407.1,912.596
SAU,1998,0.101429892697824,108.244,229.18123169160674,19783.3,939.001
SAU,1999,0.493585340238987,107.131,240.5770461351987,20194.5,903.664
SAU,2000,2.21069180908888,109.489,240.2600097730458,21230.3,954.499
SAU,2001,4.6810531658103,118.078,241.85545648815855,21899.1,942.942
SAU,2002,6.38470501955932,123.404,244.0564435532371,22576.0,916.359
SAU,2003,8.00158289090878,136.818,247.6324531846044,23262.4,1019.38
SAU,2004,10.2345329969583,137.355,262.6516614398117,23960.3,1100.5
SAU,2005,12.7050359882849,146.978,270.2866270073516,24667.8,1161.84
SAU,2006,19.4595543513634,156.75,272.2350571049082,25496.6,1194.24
SAU,2007,30.0,163.413,274.528361129796,26084.2,1216.3
SAU,2008,36.0,174.236,288.21913497458013,26728.3,1292.32
SAU,2009,38.0,186.092,292.19248422435265,27463.3,1265.7
SAU,2010,41.0,204.27498,305.2320886794269,28857.1,1329.49
SAU,2011,47.5,211.56438,304.6182457344134,30235.4,1462.4
SAU,2012,54.0,247.61072,312.69949804467757,31320.7,1541.53
SAU,2013,60.5,264.01386,312.54866406559586,31329.2,1583.14
SAU,2014,63.7,295.12904,323.51769512215816,32021.0,1640.97
SEN,1990,0.0,0.737,4.823322385073164,7526.31,17.3088
SEN,1991,0.0,0.752,4.321996196247824,7755.5,17.7512
SEN,1992,0.0,0.826,5.081616877907508,7990.09,17.9718
SEN,1993,0.0,0.815,5.146030777646094,8226.75,18.2056
SEN,1994,0.0,0.886,6.0351797704072885,8461.07,18.2024
SEN,1995,0.000692848167174101,0.889,6.35991880471706,8690.16,19.1787
SEN,1996,0.0112382191153791,0.911,6.254056560905746,8912.87,19.5646
SEN,1997,0.0273474414772957,0.998,5.57591627532067,9130.88,20.1758
SEN,1998,0.0798713793904365,1.067,5.7950020111727065,9347.78,21.3659
SEN,1999,0.311090952417394,1.051,6.233968743990837,9568.72,22.722
SEN,2000,0.403967485868965,0.941,6.932930439484242,9797.73,23.4489
SEN,2001,0.983794058848003,1.147,7.375951734811731,10036.1,24.5231
SEN,2002,1.00645453672323,1.194,7.469592129704476,10283.7,24.6836
SEN,2003,2.10143642986685,1.1,7.346385710248084,10541.5,26.3333
SEN,2004,4.38602398008563,1.248,7.578968893898137,10810.1,27.8793
SEN,2005,4.78668408310535,1.508,7.665392578290235,11090.1,29.4468
SEN,2006,5.61173865217952,1.658,7.334384821069634,11382.3,30.1717
SEN,2007,6.89,1.96248,7.52002290330201,11687.1,31.6617
SEN,2008,7.12,1.737,7.685898422807764,12004.7,32.946
SEN,2009,7.5,2.17286,7.007988947163134,12335.1,33.6354
SEN,2010,8.0,2.32058,7.160727588642218,12678.1,34.8337
SEN,2011,9.8,2.38734,7.458706116271926,13033.8,35.3418
SEN,2012,10.8,2.58648,6.960878222745867,13402.0,37.1503
SEN,2013,13.1,2.71344,7.058895514313625,13782.4,38.1988
SEN,2014,17.7,3.05256,7.643886554511228,14174.7,40.725
SRB,2006,27.2,28.068,94.34237195646321,7411.57,92.0008
SRB,2007,33.15,28.72022,94.19657278862348,7381.58,97.9252
SRB,2008,35.6,28.93598,94.20017088284355,7350.22,103.463
SRB,2009,38.1,28.28732,90.63220257611492,7320.81,100.637
SRB,2010,40.9,29.08208,93.7553066865387,7291.44,101.373
SRB,2011,42.2,29.76958,95.62481994291844,7236.52,103.437
SRB,2012,48.1,29.00026,90.42642979282797,7201.5,102.732
SRB,2013,51.5,28.99282,90.60806980724465,7166.55,105.704
SRB,2014,53.5,28.10828,81.1231874124087,7131.79,104.023
SYC,1990,0.0,0.08835,87.27005597120672,70.572,1.01658
SYC,1991,0.0,0.093,97.27471883262152,71.7882,1.04446
SYC,1992,0.0,0.09579,94.84316938705064,73.0044,1.11983
SYC,1993,0.0,0.1023,95.90492264277033,74.2206,1.18908
SYC,1994,0.0,0.10974,94.3587334232099,75.4368,1.17947
SYC,1995,0.0,0.11253,96.13334077596441,76.653,1.17215
SYC,1996,0.651474286309919,0.11625,95.30861331750987,77.522,1.19416
SYC,1997,1.28295593046379,0.12927,99.83004924034647,78.391,1.37423
SYC,1998,2.52617751449394,0.13857,98.7355209437295,79.26,1.52853
SYC,1999,6.22905480322416,0.15066,97.66494652373048,80.129,1.55811
SYC,2000,7.39562918315276,0.16554,158.4349390886196,80.998,1.55617
SYC,2001,11.0151029300174,0.1674,167.26763922049017,82.5288,1.52142
SYC,2002,14.3041708309972,0.19065,143.00163130802434,84.0596,1.54064
SYC,2003,14.5925043169492,0.1953,140.0984873011461,85.5904,1.44312
SYC,2004,24.2721392249906,0.19716,192.10412896057457,87.1212,1.41396
SYC,2005,25.4132681462836,0.20181,171.96460742679253,88.652,1.54132
SYC,2006,34.95197117065,0.22041,181.625673797493,89.1762,1.68628
SYC,2007,38.38,0.23715,148.44631427953504,89.7004,1.86196
SYC,2008,40.44,0.23529,160.87987921819558,90.2246,1.8221
SYC,2009,40.44,0.24087,174.34951699989418,90.7488,1.80193
SYC,2010,41.0,0.26319,156.76569201625884,91.273,1.90906
SYC,2011,43.16400446,0.35061,133.52033066817648,92.0146,2.01174
SYC,2012,47.076,0.3627,152.4064830210811,92.7562,2.08577
SYC,2013,50.4,0.38037,136.57267506187318,93.4978,2.21129
SYC,2014,54.26,0.38967,158.45785902711617,94.2394,2.3109
SLE,1990,0.0,0.19623,3.3783937252301053,4319.76,7.75988
SLE,1991,0.0,0.20088,3.555066443226189,4348.66,7.13967
SLE,1992,0.0,0.20088,2.5702249886722495,4347.73,6.45096
SLE,1993,0.0,0.20367,2.57714659860567,4328.96,6.45446
SLE,1994,0.0,0.20739,2.4572613915327466,4309.78,6.68037
SLE,1995,0.0,0.0837,2.829844190104439,4303.95,6.01066
SLE,1996,0.00250611617652882,0.12555,2.782636745117862,4312.66,4.52082
SLE,1997,0.00498783467123685,0.0837,2.9100946468402347,4335.29,3.72534
SLE,1998,0.0148050654050777,0.09579,2.879429900284835,4381.48,3.69414
SLE,1999,0.048490655608211,0.06324,2.8272342509025474,4462.37,3.39412
SLE,2000,0.118254245682183,0.08277,1.2884446563276364,4584.57,3.52334
SLE,2001,0.160264445493032,0.12183,1.5876247091881264,4754.07,4.16353
SLE,2002,0.176198956814076,0.13764,1.5307411124155972,4965.77,5.26342
SLE,2003,0.190173281668183,0.12555,1.5061942194971416,5201.07,5.75361
SLE,2004,0.203007680592588,0.10416,1.5247258376518218,5434.0,6.13323
SLE,2005,0.215391610340129,0.07254,1.2439365199455144,5645.63,6.40954
SLE,2006,0.227669467190838,0.03627,1.557535297740355,5829.24,6.68027
SLE,2007,0.239834698546233,0.05301,1.400612713451894,5989.64,7.21861
SLE,2008,0.25,0.12555,1.4288878725055438,6133.6,7.60856
SLE,2009,0.26,0.11997,1.4312075917822042,6272.73,7.85087
SLE,2010,0.58,0.15159,1.5442974478150273,6415.64,8.27065
SLE,2011,0.9,0.15996,1.9164745291197651,6563.24,8.79296
SLE,2012,1.3,0.16089,2.082689289752538,6712.59,10.128
SLE,2013,1.7,0.1488,2.3760432496161115,6863.98,12.226
SLE,2014,2.1,0.16926,2.5587133810735105,7017.15,12.7834
SGP,1990,0.0,14.035,262.38765185128716,3056.358,110.7721
SGP,1991,0.161504498384794,15.191,264.4967562356105,3147.512,118.1811
SGP,1992,0.471368155498698,16.348,295.73152628771595,3240.24,126.0281
SGP,1993,0.763278139164534,17.576,312.2981754989357,3328.093,140.4743
SGP,1994,1.18520379727445,19.215,346.1990135004336,3432.223,156.0636
SGP,1995,2.87341872175968,20.546,322.9102937438808,3545.325,167.3016
SGP,1996,8.34995902953436,21.613,367.60040464453715,3685.068,179.8013
SGP,1997,13.4716204150014,24.133,381.14039856495737,3812.8,194.7607
SGP,1998,19.5907671587693,25.495,391.6053975629479,3924.922,190.485
SGP,1999,24.1554369311712,26.483,411.29909527168144,3969.718,201.3882
SGP,2000,36.0,27.853,408.92493796093504,4044.215,219.592
SGP,2001,41.6704251756041,30.063,422.3526189572474,4138.243,217.2446
SGP,2002,47.0,31.256,414.9804322400502,4162.118,225.7488
SGP,2003,53.8379432881911,32.256,464.1997041692527,4128.37,235.9884
SGP,2004,62.0,33.392,494.4781530560117,4182.005,259.1615
SGP,2005,61.0,35.642,499.5486026785781,4284.993,278.2333
SGP,2006,59.0,36.965,523.1657940278502,4427.995,303.2885
SGP,2007,69.9,38.458,544.0911255011,4623.923,330.6516
SGP,2008,69.0,39.201,535.1818356518804,4851.505,336.829
SGP,2009,69.0,39.634,519.8811682444696,4995.027,337.2366
SGP,2010,71.0,41.41508,575.3389353562908,5091.213,386.2222
SGP,2011,71.0,42.15876,603.2686910020384,5201.145,410.701
SGP,2012,72.0,43.3065,593.632689294181,5320.652,429.024
SGP,2013,81.0,44.07218,591.6735785132053,5406.97,449.778
SGP,2014,82.0,45.50226,589.370712371685,5477.55,467.49
SVK,1993,0.127829232176798,23.426,162.50778483799996,5328.095,65.0132
SVK,1994,0.318509704334936,23.959,151.6813163090348,5348.8,69.0477
SVK,1995,0.523210163432169,24.362,161.50978212682935,5363.445,74.141
SVK,1996,0.783290109395789,26.252,156.24516239460428,5374.755,79.04909
SVK,1997,1.17338101357769,25.266,151.381199730713,5384.38,83.7335
SVK,1998,2.689809785921,25.306,148.83452719476946,5391.232,87.1464
SVK,1999,5.43775813908849,24.501,147.03968318910955,5396.68,87.0543
SVK,2000,9.42680320061637,24.85558,148.67768806537555,5386.235,88.07
SVK,2001,12.5283218484637,25.29724,156.4463194271277,5378.89,90.9355
SVK,2002,40.14,25.40422,157.20400049448926,5376.4,95.03611
SVK,2003,43.04,25.22378,154.32277310192245,5372.998,100.2623
SVK,2004,52.89,25.77062,151.5358727371701,5372.382,105.5548
SVK,2005,55.19,24.3767,155.70158033010796,5372.84,112.5464
SVK,2006,56.08,25.48634,154.5721794648742,5373.085,122.1051
SVK,2007,61.8,26.432,150.01036631994697,5374.98,135.3316
SVK,2008,66.05,26.45778,151.73746872164634,5380.025,142.876
SVK,2009,70.0,24.89088,136.11162883777482,5387.405,135.0813
SVK,2010,75.71,25.98484,143.886835922652,5391.685,143.0125
SVK,2011,74.4399971746757,26.25956,139.6556577872468,5399.868,147.0842
SVK,2012,76.7099901181121,25.4871,134.05271517258302,5408.395,149.8742
SVK,2013,77.8826,25.03803,133.80736539459963,5414.03,150.8729
SVK,2014,79.98,25.63838,126.86520405531398,5419.325,154.8583
SVN,1992,0.0,9.069,113.36675852233394,1994.08,33.3583
SVN,1993,0.40979239917058,8.859,120.34120854336327,1989.41,34.3069
SVN,1994,1.0715701717727,9.812,125.69832404596777,1989.48,36.1341
SVN,1995,2.89898560933372,9.666,135.02077259748373,1990.27,40.1786
SVN,1996,5.0722722714599,9.572,149.17956722333963,1986.99,41.3801
SVN,1997,7.59192300372915,9.966,141.86311042047723,1984.92,43.4828
SVN,1998,10.1046028486896,10.284,142.37800385296202,1978.33,44.8229
SVN,1999,12.6109384253276,10.478,140.45713160519514,1987.76,47.1534
SVN,2000,15.1102595640388,10.98846,139.10679909032382,1990.09,49.0416
SVN,2001,30.1759104700854,11.35354,144.31286209414992,1994.03,50.7561
SVN,2002,27.8388854180687,12.12664,144.30209159010576,1995.03,52.4827
SVN,2003,31.8547930120441,12.51132,142.35805161456108,1996.43,53.9658
SVN,2004,40.81,12.99748,150.7870892598104,1997.59,56.0152
SVN,2005,46.81,13.19488,150.80057956756517,2003.36,58.4015
SVN,2006,54.01,13.65646,151.23605021564603,2010.38,61.9404
SVN,2007,56.74,13.7473532,150.95882922771648,2010.27,66.3201
SVN,2008,58.0,13.2951,161.40269246566191,2032.36,68.3749
SVN,2009,64.0,11.777545,145.63204522640845,2046.98,63.131
SVN,2010,70.0,12.40036,146.93886599148195,2050.19,63.899
SVN,2011,67.3399948092396,12.95328,143.74972752978525,2055.5,64.6385
SVN,2012,68.3499745287825,12.8869,140.8713276591313,2058.82,63.0176
SVN,2013,72.6756,12.91995,136.93923167843977,2061.08,62.4097
SVN,2014,71.59,12.8695,138.3796805415173,2062.87,64.0299
SLB,1990,0.0,0.0279,7.702143114576954,311.869,0.524508
SLB,1991,0.0,0.0279,7.488160679716068,320.781,0.537888
SLB,1992,0.0,0.0279,7.296192099489703,330.004,0.59901
SLB,1993,0.0,0.0279,7.075265377716119,339.501,0.609153
SLB,1994,0.0,0.0279,6.877312792572,349.273,0.658372
SLB,1995,0.0248719096652241,0.03069,6.685833929903472,359.276,0.724156
SLB,1996,0.268683584776388,0.03534,6.515999473907831,369.517,0.735806
SLB,1997,0.391923245751552,0.03906,6.3212429302259485,379.998,0.723102
SLB,1998,0.508292796982774,0.04371,6.1480608520048525,390.702,0.746195
SLB,1999,0.494541498213469,0.04836,5.981397537799557,401.592,0.734619
SLB,2000,0.481296806114395,0.05394,6.232377860976824,412.665,0.630205
SLB,2001,0.468551963584141,0.05487,6.172186513000385,423.949,0.580004
SLB,2002,0.501919843401009,0.0558,6.009389023365195,435.434,0.56402
SLB,2003,0.555609881855115,0.05487,6.051136625982067,447.016,0.600595
SLB,2004,0.64967267325146,0.05487,5.913153185373865,458.549,0.649225
SLB,2005,0.844307572805697,0.0651,5.770092824705591,469.918,0.732645
SLB,2006,1.64634798857435,0.06696,5.7499024498738285,481.086,0.761947
SLB,2007,2.0,0.07626,6.190951145320472,492.133,0.888174
SLB,2008,3.0,0.07626,5.900163049749091,503.366,0.92108
SLB,2009,4.0,0.07626,5.754614481678316,515.182,0.923227
SLB,2010,5.0,0.07812,5.824064299313644,527.861,1.02146
SLB,2011,6.0,0.07998,5.601456842011959,541.522,1.08692
SLB,2012,6.9974,0.07626,5.5012244050166705,556.066,1.1156
SLB,2013,8.0,0.08191068,5.6827427629264395,571.329,1.14927
SLB,2014,9.0,0.08507268,5.613208341637159,587.079,1.17513
SOM,1990,0.0,0.22878,1.9214007198526246,7225.09,0.924135
SOM,1991,0.0,0.23157,1.1366118605050561,7278.4,1.61017
SOM,1992,0.0,0.23157,1.0486050584106572,7331.71,2.02879
SOM,1993,0.0,0.23436,1.0956531282921373,7385.02,2.64063
SOM,1994,0.0,0.23715,1.0878006576072856,7438.33,2.56947
SOM,1995,0.0,0.23808,1.0800585005305907,7491.65,3.05283
SOM,1996,0.0015095503970193,0.24087,1.0445196678325954,7767.77,3.67409
SOM,1997,0.00294871303419623,0.24087,1.0059088656732005,8043.89,4.06344
SOM,1998,0.00716442000008024,0.2418,0.9725253053181426,8320.01,4.66571
SOM,1999,0.0139103939715691,0.24273,0.9412867511775648,8596.13,5.33188
SOM,2000,0.02,0.21855,1.1407542264670187,8872.25,6.0242
SOM,2001,0.0790391786670095,0.22785,1.1199352226746644,9187.17,6.75327
SOM,2002,0.115614213354469,0.23994,1.170576064226923,9502.09,7.55716
SOM,2003,0.376198002539086,0.25389,1.1433388693838555,9817.01,8.40905
SOM,2004,1.05345474358422,0.24459,1.098587736846002,10131.9,9.26634
SOM,2005,1.07732783912096,0.25389,1.0757718405412136,10446.9,10.1675
SOM,2006,1.10021636808277,0.26226,1.0518237728976714,10766.3,11.0496
SOM,2007,1.12223562161375,0.27156,1.036193162362323,11085.7,11.9916
SOM,2008,1.14268737216185,0.27993,0.9965114133150954,11405.1,12.9752
SOM,2009,1.16061054246061,0.28365,0.9667887705232641,11724.5,14.0017
SOM,2010,1.16061054246061,0.28551,0.9646720613754685,12043.9,14.2341
SOM,2011,1.25,0.2883,0.9373846335067977,12394.5,13.9957
SOM,2012,1.3767,0.30132,0.9145778677462885,12745.2,10.6412
SOM,2013,1.5,0.31062,0.8900936812284764,13095.9,9.28298
SOM,2014,1.63,0.310713,0.8669471490722496,13446.5,9.96913
ZAF,1990,0.0,144.692,103.37282735108747,36914.08,370.3119
ZAF,1991,0.0132835914197882,146.26,100.84681760671691,37832.27,366.5412
ZAF,1992,0.038869105953555,143.58,98.81592523479414,38791.93,358.7082
ZAF,1993,0.113747183840903,148.02,97.69361541518406,39754.48,363.133
ZAF,1994,0.246905532955469,154.1,97.83639573953599,40680.35,374.8771
ZAF,1995,0.676740104246979,161.668,101.25944715043703,41534.88,386.557
ZAF,1996,0.841882931174553,165.373,102.8695700355224,42315.38,403.2052
ZAF,1997,1.63209379074114,172.357,104.92561818892216,43045.12,413.876
ZAF,1998,2.90622086677142,172.043,105.44773774655899,43736.12,416.018
ZAF,1999,4.1162495827774,173.851,101.05704115796551,44400.55,425.829
ZAF,2000,5.34855973203537,180.10286,102.24180725358129,45045.38,443.52
ZAF,2001,6.34661931839768,180.28528,100.06193176022475,45655.07,455.652
ZAF,2002,6.71032243705404,190.3731,102.71104404362067,46226.8,472.364
ZAF,2003,7.00769172611251,196.13168,106.36895887790702,46785.07,486.294
ZAF,2004,8.4251186825406,200.0067,106.93672298379308,47355.7,508.444
ZAF,2005,7.48854252992921,205.04504,107.66558962942112,47959.03,535.275
ZAF,2006,7.60713967477381,210.6331,107.73004222433609,48586.75,565.27
ZAF,2007,8.06537517355504,220.41707,112.37732513309243,49226.53,595.57
ZAF,2008,8.43,213.63607,112.25757553763566,49887.6,614.575
ZAF,2009,10.0,204.60577,108.76883200816765,50579.72,605.122
ZAF,2010,24.0,215.03742,109.54001945204526,51314.55,623.517
ZAF,2011,33.97,218.38428,106.35978829094992,52105.77,643.996
ZAF,2012,41.0,212.61504,106.12922149738822,52944.27,658.248
ZAF,2013,46.5,211.49578,105.07675525601738,53804.32,674.608
ZAF,2014,49.0,211.92795,102.49065646368925,54659.3,687.067
SSD,2012,7.0,0.39242,2.0137040944461475,10113.7,16.1748
SSD,2013,14.1,0.4168,2.080286482858524,10355.0,20.9178
SSD,2014,15.9,0.43084,2.1114132213474295,10554.9,21.5287
ESP,1990,0.0128735644495179,129.219,102.70533954019099,38870.85,996.274
ESP,1991,0.0256861938249363,131.902,107.20585004760618,38987.62,1021.612
ESP,1992,0.0768454531634007,133.969,106.99287545748636,39184.27,1031.119
ESP,1993,0.127689667934336,133.844,103.69278415755497,39385.58,1020.489
ESP,1994,0.280069738383293,139.597,107.1380959604847,39571.75,1044.793
ESP,1995,0.380800727969136,145.402,111.81627756183465,39745.15,1077.557
ESP,1996,1.33184740350778,150.65,114.09178980377344,39910.23,1106.254
ESP,1997,2.8033196254371,162.581,120.05016164213936,40078.9,1147.199
ESP,1998,4.36189239380101,168.488,125.39972903201497,40243.52,1197.543
ESP,1999,7.08503967835022,180.703,128.66730017713238,40407.7,1251.332
ESP,2000,13.6249608089899,193.91716,135.58319701316435,40592.3,1317.001
ESP,2001,18.1487226902932,206.60256,140.5786187243235,40896.62,1368.845
ESP,2002,20.39,212.10284,141.0259211007778,41530.62,1406.179
ESP,2003,39.93,222.9205,144.4495372178851,42277.57,1448.134
ESP,2004,44.01,235.22968,148.681483044943,43015.5,1493.289
ESP,2005,47.88,246.12976,149.46439790613456,43742.4,1547.89
ESP,2006,50.37,251.87151,147.39450380188586,44494.15,1611.41
ESP,2007,55.11,255.54399,148.54743205962188,45337.33,1669.458
ESP,2008,59.6,259.07654,140.73350063249717,46025.4,1684.293
ESP,2009,62.4,246.04738,130.2980273461385,46393.85,1620.813
ESP,2010,65.8,248.44516,133.31375329548737,46599.48,1623.529
ESP,2011,67.6,245.42956,126.37001912553477,46761.57,1610.315
ESP,2012,69.8099999420024,242.2928,123.54074363014902,46761.77,1562.688
ESP,2013,71.635,235.45335,121.64657004072153,46593.07,1540.229
ESP,2014,76.19,233.24766,120.54104339050104,46473.05,1561.509
LKA,1990,0.0,2.593,6.1386604923747825,17325.8,60.9958
LKA,1991,0.0,2.718,5.963279325203691,17535.7,67.4945
LKA,1992,0.0,2.577,5.99570497839975,17736.8,65.3128
LKA,1993,0.0,3.223,7.008024877129198,17924.8,70.219
LKA,1994,0.00276544818070014,3.553,7.5773342051037735,18094.5,75.9268
LKA,1995,0.00548443582924889,3.87,7.96098700264469,18242.9,80.5508
LKA,1996,0.054464498514862,3.646,8.035500754552851,18367.3,90.3564
LKA,1997,0.162464548204775,4.109,8.78349785487715,18470.9,99.7712
LKA,1998,0.296351104287732,4.481,9.048259248580745,18564.6,97.8806
LKA,1999,0.348414424914655,4.746,9.555612984416895,18663.3,100.789
LKA,2000,0.647410010940963,4.985,10.542249754837878,18777.6,109.211
LKA,2001,0.793821864362622,5.25,10.204199646935004,18911.7,107.079
LKA,2002,1.05042270585318,5.489,10.233009974030763,19062.5,111.175
LKA,2003,1.45858022842408,5.975,10.41283443432889,19224.0,117.851
LKA,2004,1.44615998041486,6.524,10.71949149958483,19387.2,124.189
LKA,2005,1.79204679392588,7.434,11.186154736425983,19545.0,131.998
LKA,2006,2.53756612897332,6.863,11.149559690146253,19696.0,141.952
LKA,2007,3.88,7.9449,11.3331649110495,19842.0,151.629
LKA,2008,5.8,8.129,11.177057008458878,19984.0,160.76
LKA,2009,8.78,8.175,10.542118681568057,20123.5,166.404
LKA,2010,12.0,8.95416,11.963877164259491,20261.7,179.747
LKA,2011,15.0,9.78124,13.274166386654732,20398.5,194.854
LKA,2012,18.2854,10.16774,13.611498275818626,20532.6,212.673
LKA,2013,21.9,10.46356,13.75045382109025,20663.1,219.895
LKA,2014,25.8,10.53244,14.614002224262041,20788.5,230.803
SDN,1990,0.0,1.239,3.154845266930056,20147.6,44.8458
SDN,1991,0.0,1.217,4.2299311199823855,20891.4,48.2141
SDN,1992,0.0,1.251,3.760353241581475,21696.2,51.3856
SDN,1993,0.0,1.223,3.434631277798986,22527.8,53.7333
SDN,1994,0.0,1.289,3.047458641300855,23338.5,54.2739
SDN,1995,0.0,1.297,2.723153203816607,24094.7,57.5288
SDN,1996,0.0,1.342,2.691500976499451,24782.4,60.934
SDN,1997,0.00123181896794265,1.282,2.6774321335961817,25413.9,67.3727
SDN,1998,0.00480507103171332,1.421,2.6191288654840386,26015.5,70.2755
SDN,1999,0.00879458075588601,1.968,2.7672568681576624,26626.5,72.4569
SDN,2000,0.0257850324762484,2.175,3.890585403624342,27275.0,77.0549
SDN,2001,0.140185224494161,1.871,4.0759319356436485,27971.1,82.0637
SDN,2002,0.439477639075583,2.245,4.7021257758221635,28704.8,87.3382
SDN,2003,0.538471703150458,2.422,4.750903834059978,29460.5,94.0935
SDN,2004,0.791561615446385,2.504,5.079783683570838,30214.2,97.7474
SDN,2005,1.29204067798853,3.019,5.756850331017307,30949.5,105.068
SDN,2006,1.29204067798853,3.413,6.709309743084981,31661.8,115.643
SDN,2007,8.66,3.7638,6.9678194672535145,32360.6,128.967
SDN,2008,8.66,4.19042,7.433453048443713,33060.8,139.029
SDN,2009,8.66,4.992,7.836717084978123,33783.8,143.536
SDN,2010,16.7,6.04718,8.679365360194303,34545.0,143.058
SDN,2011,17.46,6.65872,8.181787873687759,35349.7,148.491
SDN,2012,21.0,7.53598,7.710326229810797,36193.8,146.353
SDN,2013,22.7,8.51986,7.9012255513811285,37072.6,152.785
SDN,2014,24.64,7.81022,7.9093706271467745,37977.7,156.878
SUR,1990,0.0,1.41,84.69105163524357,405.169,4.55074
SUR,1991,0.0,1.564,85.27307034834593,413.009,4.67559
SUR,1992,0.0,1.607,81.70673168987634,420.658,4.69317
SUR,1993,0.0,1.63,82.32478702911959,428.028,4.37863
SUR,1994,0.0,1.65,81.11417043592378,435.099,4.52706
SUR,1995,0.114720735314025,1.474,76.68344972060717,441.851,4.52745
SUR,1996,0.226306296520088,1.289,74.69255767982204,448.207,4.57442
SUR,1997,1.00308693643322,1.295,75.36208355993966,454.165,4.83696
SUR,1998,1.67014843562543,1.303,74.38734050143746,459.838,4.94968
SUR,1999,1.89187135708936,1.32,73.95568567622158,465.38,4.8802
SUR,2000,2.50641105226881,1.276,60.592430347761145,470.944,4.98097
SUR,2001,3.06444838873752,1.293,59.11361162146032,476.574,5.18954
SUR,2002,4.1615687449541,1.339,64.80346284635485,482.228,5.33366
SUR,2003,4.71987539528956,1.358,56.738896858203326,487.938,5.66877
SUR,2004,6.0760478144456,1.374,63.55885354681411,493.68,6.12222
SUR,2005,6.40308628759062,1.381,63.93135219007052,499.461,6.36242
SUR,2006,9.49962694173364,1.425,68.87336413554458,505.292,6.72917
SUR,2007,14.11,1.423,63.64481114534541,511.181,7.07313
SUR,2008,21.06,1.409,74.43353529374498,517.122,7.3662
SUR,2009,31.36,1.409,74.83452144333634,523.113,7.5882
SUR,2010,31.59,1.53436,88.86386107380999,529.126,7.98025
SUR,2011,32.0,1.71039,71.48394549976011,535.177,8.44686
SUR,2012,34.6812,1.71724,76.51002729637766,541.247,8.67466
SUR,2013,37.4,1.72021,71.28006411252997,547.295,8.92891
SUR,2014,40.08,1.73823,67.89072422652185,553.278,8.95159
SWZ,1990,0.0,0.73457,14.308395836671352,822.423,4.46004
SWZ,1991,0.0,0.73272,14.2413767507854,845.267,4.53855
SWZ,1992,0.0,0.94272,13.595650503409718,866.995,4.68498
SWZ,1993,0.0,0.90572,13.232680741302802,887.706,4.8305
SWZ,1994,0.0,0.95272,16.75837269645844,907.622,4.94646
SWZ,1995,0.00103175004410731,0.9993,16.068952013461523,926.836,5.18516
SWZ,1996,0.0503990089538879,0.9523,15.060778656975465,945.506,5.38437
SWZ,1997,0.088545986358015,0.9893,15.191927110027112,963.416,5.55144
SWZ,1998,0.096099605318921,0.99444,18.488595458058214,979.922,5.696
SWZ,1999,0.470717599566187,0.9813,18.57542679183094,994.105,5.86409
SWZ,2000,0.926191777269402,1.19474,21.276841327755204,1005.43,5.96731
